Instance,Terminal,Layer,X location,Y location,Voltage
_100_,VGND,li1,9.8900,21.7600,0.000003
_099_,VGND,li1,16.5600,27.2000,0.000003
_098_,VGND,li1,16.7900,21.7600,0.000002
_097_,VGND,li1,25.0700,21.7600,0.000002
_096_,VGND,li1,20.2400,27.2000,0.000002
_095_,VGND,li1,21.1600,21.7600,0.000002
_094_,VGND,li1,20.9300,16.3200,0.000005
_093_,VGND,li1,21.3900,10.8800,0.000005
_092_,VGND,li1,27.3700,16.3200,0.000004
_091_,VGND,li1,24.1500,16.3200,0.000004
_090_,VGND,li1,25.5300,10.8800,0.000005
_089_,VGND,li1,18.6300,16.3200,0.000005
_088_,VGND,li1,15.4100,16.3200,0.000006
_087_,VGND,li1,12.6500,16.3200,0.000006
_086_,VGND,li1,11.0400,16.3200,0.000006
_085_,VGND,li1,8.5100,16.3200,0.000007
_084_,VGND,li1,15.4100,43.5200,0.000007
_083_,VGND,li1,21.8500,43.5200,0.000006
_082_,VGND,li1,18.6300,43.5200,0.000007
_081_,VGND,li1,24.6100,43.5200,0.000006
_080_,VGND,li1,22.0800,38.0800,0.000003
_079_,VGND,li1,24.3800,38.0800,0.000003
_078_,VGND,li1,33.5800,43.5200,0.000008
_077_,VGND,li1,30.1300,43.5200,0.000007
_076_,VGND,li1,33.3500,38.0800,0.000003
_075_,VGND,li1,31.5100,38.0800,0.000003
_074_,VGND,li1,28.0600,43.5200,0.000006
_073_,VGND,li1,37.0300,43.5200,0.000008
_072_,VGND,li1,35.6500,38.0800,0.000004
_071_,VGND,li1,36.8000,38.0800,0.000004
_070_,VGND,li1,34.0400,38.0800,0.000003
_069_,VGND,li1,34.0400,16.3200,0.000005
_068_,VGND,li1,36.1100,10.8800,0.000006
_067_,VGND,li1,35.6500,16.3200,0.000005
_066_,VGND,li1,37.0300,16.3200,0.000006
_065_,VGND,li1,34.0400,16.3200,0.000005
_064_,VGND,li1,36.5700,21.7600,0.000003
_063_,VGND,li1,37.0300,32.6400,0.000001
_062_,VGND,li1,35.4200,32.6400,0.000001
_061_,VGND,li1,31.0500,32.6400,0.000001
_060_,VGND,li1,33.3500,32.6400,0.000001
_059_,VGND,li1,34.9600,32.6400,0.000001
_058_,VGND,li1,35.1900,27.2000,0.000002
_057_,VGND,li1,37.0300,27.2000,0.000002
_056_,VGND,li1,37.4900,21.7600,0.000003
_055_,VGND,li1,36.1100,27.2000,0.000002
_054_,VGND,li1,38.1800,27.2000,0.000002
_053_,VGND,li1,33.3500,27.2000,0.000002
