Instance,Terminal,Layer,X location,Y location,Voltage
_225_,VGND,li1,37.9500,54.4000,0.000010
_224_,VGND,li1,37.7200,48.9600,0.000006
_223_,VGND,li1,23.9200,48.9600,0.000004
_222_,VGND,li1,27.1400,54.4000,0.000006
_221_,VGND,li1,24.1500,54.4000,0.000005
_220_,VGND,li1,28.9800,38.0800,0.000005
_219_,VGND,li1,29.6700,38.0800,0.000005
_218_,VGND,li1,33.5800,27.2000,0.000005
_217_,VGND,li1,31.5100,32.6400,0.000006
_216_,VGND,li1,26.4500,32.6400,0.000005
_215_,VGND,li1,24.3800,48.9600,0.000004
_214_,VGND,li1,22.0800,48.9600,0.000004
_213_,VGND,li1,50.6000,43.5200,0.000013
_212_,VGND,li1,46.9200,43.5200,0.000012
_211_,VGND,li1,52.4400,48.9600,0.000008
_210_,VGND,li1,49.2200,48.9600,0.000008
_209_,VGND,li1,50.3700,48.9600,0.000008
_208_,VGND,li1,48.3000,38.0800,0.000008
_207_,VGND,li1,48.3000,27.2000,0.000006
_206_,VGND,li1,43.4700,27.2000,0.000006
_205_,VGND,li1,46.4600,21.7600,0.000008
_204_,VGND,li1,50.3700,21.7600,0.000008
_203_,VGND,li1,50.3700,21.7600,0.000008
_202_,VGND,li1,9.8900,32.6400,0.000008
_201_,VGND,li1,13.1100,32.6400,0.000007
_200_,VGND,li1,20.4700,32.6400,0.000006
_199_,VGND,li1,22.3100,38.0800,0.000005
_198_,VGND,li1,33.5800,38.0800,0.000006
_197_,VGND,li1,31.9700,38.0800,0.000005
_196_,VGND,li1,29.4400,32.6400,0.000005
_195_,VGND,li1,25.0700,27.2000,0.000003
_194_,VGND,li1,34.5000,32.6400,0.000006
_193_,VGND,li1,14.0300,27.2000,0.000004
_192_,VGND,li1,17.0200,27.2000,0.000004
_191_,VGND,li1,25.9900,32.6400,0.000005
_190_,VGND,li1,20.0100,27.2000,0.000004
_189_,VGND,li1,9.8900,32.6400,0.000008
_188_,VGND,li1,13.1100,38.0800,0.000006
_187_,VGND,li1,13.1100,38.0800,0.000006
_186_,VGND,li1,16.1000,38.0800,0.000006
_185_,VGND,li1,16.3300,38.0800,0.000006
_184_,VGND,li1,25.7600,38.0800,0.000004
_183_,VGND,li1,24.6100,21.7600,0.000004
_182_,VGND,li1,34.5000,16.3200,0.000004
_181_,VGND,li1,21.3900,21.7600,0.000004
_180_,VGND,li1,27.1400,16.3200,0.000004
_179_,VGND,li1,22.5400,16.3200,0.000003
_178_,VGND,li1,29.4400,21.7600,0.000005
_177_,VGND,li1,17.4800,43.5200,0.000007
_176_,VGND,li1,15.1800,43.5200,0.000008
_175_,VGND,li1,20.4700,48.9600,0.000004
_174_,VGND,li1,14.9500,27.2000,0.000004
_173_,VGND,li1,17.2500,27.2000,0.000004
_172_,VGND,li1,11.7300,27.2000,0.000004
_171_,VGND,li1,9.4300,43.5200,0.000009
_170_,VGND,li1,11.2700,48.9600,0.000004
_169_,VGND,li1,14.7200,48.9600,0.000004
_168_,VGND,li1,14.7200,59.8400,0.000005
_167_,VGND,li1,9.6600,54.4000,0.000007
_166_,VGND,li1,29.4400,43.5200,0.000007
_165_,VGND,li1,24.1500,54.4000,0.000005
_164_,VGND,li1,31.5100,21.7600,0.000006
_163_,VGND,li1,36.3400,21.7600,0.000007
_162_,VGND,li1,23.0000,10.8800,0.000000
_161_,VGND,li1,21.8500,21.7600,0.000004
_160_,VGND,li1,25.5300,21.7600,0.000004
_159_,VGND,li1,24.1500,32.6400,0.000005
_158_,VGND,li1,16.7900,32.6400,0.000006
_157_,VGND,li1,32.6600,16.3200,0.000004
_156_,VGND,li1,33.5800,27.2000,0.000005
_155_,VGND,li1,34.9600,21.7600,0.000006
_154_,VGND,li1,23.6900,32.6400,0.000005
_153_,VGND,li1,30.8200,16.3200,0.000004
_152_,VGND,li1,22.0800,16.3200,0.000003
_151_,VGND,li1,29.9000,16.3200,0.000004
_150_,VGND,li1,22.7700,27.2000,0.000004
_149_,VGND,li1,9.4300,54.4000,0.000007
_148_,VGND,li1,22.7700,59.8400,0.000005
_147_,VGND,li1,11.5000,59.8400,0.000005
_146_,VGND,li1,21.1600,54.4000,0.000006
_145_,VGND,li1,33.1200,48.9600,0.000005
_144_,VGND,li1,46.4600,54.4000,0.000011
_143_,VGND,li1,47.6100,54.4000,0.000011
_142_,VGND,li1,48.9900,43.5200,0.000013
_141_,VGND,li1,50.8300,38.0800,0.000008
_140_,VGND,li1,53.1300,43.5200,0.000013
_139_,VGND,li1,51.7500,43.5200,0.000013
_138_,VGND,li1,49.4500,54.4000,0.000012
_137_,VGND,li1,35.6500,48.9600,0.000006
_136_,VGND,li1,37.4900,54.4000,0.000010
_135_,VGND,li1,35.6500,54.4000,0.000009
_134_,VGND,li1,27.1400,48.9600,0.000004
_133_,VGND,li1,29.2100,48.9600,0.000005
_132_,VGND,li1,26.9100,48.9600,0.000004
_131_,VGND,li1,11.2700,48.9600,0.000004
_130_,VGND,li1,24.1500,43.5200,0.000006
_129_,VGND,li1,21.8500,43.5200,0.000006
_128_,VGND,li1,9.8900,43.5200,0.000009
_127_,VGND,li1,14.0300,54.4000,0.000007
_126_,VGND,li1,14.0300,54.4000,0.000007
